Coded_Trait	Trait	Year	Loc	Env	Range	Pass	Pedigree	Pop	Gen
5	lin_rsq_t	2018	1	2018_Loc1	4	6	Mo17/PHW30-200 - (2n)-02	5	105
5	lin_rsq_t	2017	1	2017_Loc1	4	17	Mo17/PHW30-217 - (2n)-01	5	106
5	lin_rsq_t	2017	2	2017_Loc2	6	26	Mo17/PHW30-217 - (2n)-01	5	106
5	lin_rsq_t	2018	1	2018_Loc1	10	16	Mo17/PHW30-217 - (2n)-01	5	106
5	lin_rsq_t	2017	1	2017_Loc1	8	45	Mo17/PHW30-217 - (2n)-02	5	107
5	lin_rsq_t	2017	2	2017_Loc2	5	30	Mo17/PHW30-217 - (2n)-02	5	107
5	lin_rsq_t	2018	1	2018_Loc1	7	15	Mo17/PHW30-217 - (2n)-02	5	107
5	lin_rsq_t	2017	1	2017_Loc1	6	48	Mo17/PHW30-231 - (2n)-01	5	108
5	lin_rsq_t	2017	2	2017_Loc2	9	31	Mo17/PHW30-231 - (2n)-01	5	108
5	lin_rsq_t	2018	1	2018_Loc1	8	30	Mo17/PHW30-231 - (2n)-01	5	108
5	lin_rsq_t	2017	1	2017_Loc1	8	39	Mo17/PHW30-231 - (2n)-03	5	109
5	lin_rsq_t	2017	2	2017_Loc2	6	34	Mo17/PHW30-231 - (2n)-03	5	109
5	lin_rsq_t	2018	1	2018_Loc1	4	5	Mo17/PHW30-231 - (2n)-03	5	109
5	lin_rsq_t	2017	1	2017_Loc1	4	36	Mo17/PHW30-235 - (2n)-01	5	110
5	lin_rsq_t	2017	2	2017_Loc2	11	9	Mo17/PHW30-235 - (2n)-01	5	110
5	lin_rsq_t	2018	1	2018_Loc1	7	11	Mo17/PHW30-235 - (2n)-01	5	110
5	lin_rsq_t	2017	1	2017_Loc1	8	38	Mo17/PHW30-235 - (2n)-02	5	111
5	lin_rsq_t	2017	2	2017_Loc2	5	11	Mo17/PHW30-235 - (2n)-02	5	111
5	lin_rsq_t	2018	1	2018_Loc1	8	35	Mo17/PHW30-235 - (2n)-02	5	111
5	lin_rsq_t	2017	1	2017_Loc1	7	45	Mo17/PHW30-248 - (2n)-01	5	112
5	lin_rsq_t	2017	2	2017_Loc2	5	16	Mo17/PHW30-248 - (2n)-01	5	112
5	lin_rsq_t	2018	1	2018_Loc1	2	19	Mo17/PHW30-248 - (2n)-01	5	112
5	lin_rsq_t	2017	1	2017_Loc1	3	24	Mo17/PHW30-248 - (2n)-02	5	113
5	lin_rsq_t	2017	2	2017_Loc2	11	20	Mo17/PHW30-248 - (2n)-02	5	113
5	lin_rsq_t	2018	1	2018_Loc1	6	11	Mo17/PHW30-248 - (2n)-02	5	113
5	lin_rsq_t	2017	1	2017_Loc1	8	23	Mo17/PHW30-254 - (2n)-01	5	114
5	lin_rsq_t	2017	2	2017_Loc2	4	32	Mo17/PHW30-254 - (2n)-01	5	114
5	lin_rsq_t	2018	1	2018_Loc1	10	12	Mo17/PHW30-254 - (2n)-01	5	114
5	lin_rsq_t	2017	1	2017_Loc1	6	47	Mo17/PHW30-254 - (2n)-02	5	115
5	lin_rsq_t	2017	2	2017_Loc2	9	11	Mo17/PHW30-254 - (2n)-02	5	115
5	lin_rsq_t	2018	1	2018_Loc1	4	24	Mo17/PHW30-254 - (2n)-02	5	115
5	lin_rsq_t	2017	1	2017_Loc1	6	22	Mo17/PHW30-262 - (2n)-01	5	116
5	lin_rsq_t	2017	2	2017_Loc2	5	10	Mo17/PHW30-262 - (2n)-01	5	116
5	lin_rsq_t	2018	1	2018_Loc1	4	20	Mo17/PHW30-262 - (2n)-01	5	116
5	lin_rsq_t	2017	1	2017_Loc1	4	15	Mo17/PHW30-262 - (2n)-02	5	117
5	lin_rsq_t	2017	2	2017_Loc2	10	15	Mo17/PHW30-262 - (2n)-02	5	117
5	lin_rsq_t	2018	1	2018_Loc1	3	27	Mo17/PHW30-262 - (2n)-02	5	117
5	lin_rsq_t	2017	1	2017_Loc1	2	24	Mo17/PHW30-275 - (2n)-01	5	118
5	lin_rsq_t	2017	2	2017_Loc2	7	7	Mo17/PHW30-275 - (2n)-01	5	118
5	lin_rsq_t	2018	1	2018_Loc1	6	16	Mo17/PHW30-275 - (2n)-01	5	118
5	lin_rsq_t	2017	1	2017_Loc1	2	14	Mo17/PHW30-275 - (2n)-02	5	119
5	lin_rsq_t	2017	2	2017_Loc2	2	14	Mo17/PHW30-275 - (2n)-02	5	119
5	lin_rsq_t	2018	1	2018_Loc1	1	26	Mo17/PHW30-275 - (2n)-02	5	119
5	lin_rsq_t	2017	1	2017_Loc1	6	11	Mo17/PHW30-279 - (2n)-01	5	120
5	lin_rsq_t	2017	2	2017_Loc2	3	18	Mo17/PHW30-279 - (2n)-01	5	120
5	lin_rsq_t	2018	1	2018_Loc1	2	10	Mo17/PHW30-279 - (2n)-01	5	120
5	lin_rsq_t	2017	1	2017_Loc1	4	28	Mo17/PHW30-279 - (2n)-02	5	121
5	lin_rsq_t	2017	2	2017_Loc2	11	16	Mo17/PHW30-279 - (2n)-02	5	121
5	lin_rsq_t	2018	1	2018_Loc1	7	8	Mo17/PHW30-279 - (2n)-02	5	121
5	lin_rsq_t	2017	1	2017_Loc1	6	24	Mo17/PHW30-281 - (2n)-01	5	122
5	lin_rsq_t	2017	2	2017_Loc2	8	10	Mo17/PHW30-281 - (2n)-01	5	122
5	lin_rsq_t	2018	1	2018_Loc1	4	19	Mo17/PHW30-281 - (2n)-01	5	122
5	lin_rsq_t	2017	1	2017_Loc1	6	15	Mo17/PHW30-292 - (2n)-01	5	123
5	lin_rsq_t	2017	2	2017_Loc2	9	15	Mo17/PHW30-292 - (2n)-01	5	123
5	lin_rsq_t	2018	1	2018_Loc1	3	11	Mo17/PHW30-292 - (2n)-01	5	123
5	lin_rsq_t	2017	1	2017_Loc1	7	19	Mo17/PHW30-309 - (2n)-01	5	124
5	lin_rsq_t	2017	2	2017_Loc2	6	31	Mo17/PHW30-309 - (2n)-01	5	124
5	lin_rsq_t	2018	1	2018_Loc1	11	11	Mo17/PHW30-309 - (2n)-01	5	124
5	lin_rsq_t	2017	1	2017_Loc1	7	41	Mo17/PHW30-309 - (2n)-02	5	125
5	lin_rsq_t	2017	2	2017_Loc2	9	16	Mo17/PHW30-309 - (2n)-02	5	125
5	lin_rsq_t	2018	1	2018_Loc1	10	6	Mo17/PHW30-309 - (2n)-02	5	125
5	lin_rsq_t	2017	1	2017_Loc1	9	12	Mo17/PHW30-314 - (2n)-01	5	126
5	lin_rsq_t	2017	2	2017_Loc2	9	12	Mo17/PHW30-314 - (2n)-01	5	126
5	lin_rsq_t	2018	1	2018_Loc1	10	13	Mo17/PHW30-314 - (2n)-01	5	126
5	lin_rsq_t	2017	1	2017_Loc1	9	13	Mo17/PHW30-321 - (2n)-01	5	127
5	lin_rsq_t	2017	2	2017_Loc2	4	26	Mo17/PHW30-321 - (2n)-01	5	127
5	lin_rsq_t	2018	1	2018_Loc1	2	34	Mo17/PHW30-321 - (2n)-01	5	127
5	lin_rsq_t	2017	1	2017_Loc1	7	12	Mo17/PHW30-324 - (2n)-01	5	128
5	lin_rsq_t	2017	2	2017_Loc2	5	28	Mo17/PHW30-324 - (2n)-01	5	128
5	lin_rsq_t	2018	1	2018_Loc1	5	23	Mo17/PHW30-324 - (2n)-01	5	128
5	lin_rsq_t	2017	1	2017_Loc1	5	13	Mo17/PHW30-324 - (2n)-02	5	129
5	lin_rsq_t	2017	2	2017_Loc2	7	5	Mo17/PHW30-324 - (2n)-02	5	129
5	lin_rsq_t	2018	1	2018_Loc1	9	7	Mo17/PHW30-324 - (2n)-02	5	129
5	lin_rsq_t	2017	1	2017_Loc1	6	25	Mo17/PHW30-332 - (2n)-01	5	130
5	lin_rsq_t	2017	2	2017_Loc2	9	33	Mo17/PHW30-332 - (2n)-01	5	130
5	lin_rsq_t	2018	1	2018_Loc1	2	33	Mo17/PHW30-332 - (2n)-01	5	130
5	lin_rsq_t	2017	1	2017_Loc1	4	31	Mo17/PHW30-332 - (2n)-02	5	131
5	lin_rsq_t	2017	2	2017_Loc2	11	15	Mo17/PHW30-332 - (2n)-02	5	131
5	lin_rsq_t	2018	1	2018_Loc1	2	15	Mo17/PHW30-332 - (2n)-02	5	131
5	lin_rsq_t	2017	1	2017_Loc1	1	17	Mo17/PHW30-341 - (2n)-01	5	132
5	lin_rsq_t	2017	2	2017_Loc2	9	19	Mo17/PHW30-341 - (2n)-01	5	132
5	lin_rsq_t	2018	1	2018_Loc1	7	28	Mo17/PHW30-341 - (2n)-01	5	132
5	lin_rsq_t	2017	1	2017_Loc1	5	17	Mo17/PHW30-341 - (2n)-02	5	133
5	lin_rsq_t	2017	2	2017_Loc2	3	5	Mo17/PHW30-341 - (2n)-02	5	133
5	lin_rsq_t	2018	1	2018_Loc1	1	6	Mo17/PHW30-341 - (2n)-02	5	133
5	lin_rsq_t	2017	1	2017_Loc1	5	38	Mo17/PHW30-389 - (2n)-02	5	134
5	lin_rsq_t	2017	2	2017_Loc2	2	17	Mo17/PHW30-389 - (2n)-02	5	134
5	lin_rsq_t	2018	1	2018_Loc1	5	28	Mo17/PHW30-389 - (2n)-02	5	134
5	lin_rsq_t	2017	1	2017_Loc1	2	47	Mo17/PHW30-389 - (2n)-03	5	135
5	lin_rsq_t	2017	2	2017_Loc2	1	32	Mo17/PHW30-389 - (2n)-03	5	135
5	lin_rsq_t	2018	1	2018_Loc1	7	9	Mo17/PHW30-389 - (2n)-03	5	135
5	lin_rsq_t	2017	1	2017_Loc1	6	40	Mo17/PHW30-409 - (2n)-01	5	136
5	lin_rsq_t	2017	2	2017_Loc2	7	18	Mo17/PHW30-409 - (2n)-01	5	136
5	lin_rsq_t	2018	1	2018_Loc1	1	28	Mo17/PHW30-409 - (2n)-01	5	136
5	lin_rsq_t	2017	1	2017_Loc1	6	36	Mo17/PHW30-409 - (2n)-02	5	137
5	lin_rsq_t	2017	2	2017_Loc2	2	32	Mo17/PHW30-409 - (2n)-02	5	137
5	lin_rsq_t	2018	1	2018_Loc1	9	5	Mo17/PHW30-409 - (2n)-02	5	137
5	lin_rsq_t	2017	1	2017_Loc1	2	37	Mo17/PHW30-429 - (2n)-01	5	138
5	lin_rsq_t	2017	2	2017_Loc2	6	32	Mo17/PHW30-429 - (2n)-01	5	138
5	lin_rsq_t	2018	1	2018_Loc1	1	23	Mo17/PHW30-429 - (2n)-01	5	138
5	lin_rsq_t	2017	1	2017_Loc1	3	20	Mo17/PHW30-429 - (2n)-02	5	139
5	lin_rsq_t	2017	2	2017_Loc2	7	28	Mo17/PHW30-429 - (2n)-02	5	139
5	lin_rsq_t	2018	1	2018_Loc1	1	20	Mo17/PHW30-429 - (2n)-02	5	139
5	lin_rsq_t	2017	1	2017_Loc1	5	16	Mo17/PHW30-430 - (2n)-01	5	140
5	lin_rsq_t	2017	2	2017_Loc2	6	30	Mo17/PHW30-430 - (2n)-01	5	140
5	lin_rsq_t	2018	1	2018_Loc1	6	32	Mo17/PHW30-430 - (2n)-01	5	140
5	lin_rsq_t	2017	1	2017_Loc1	5	35	Mo17/PHW30-430 - (2n)-02	5	141
5	lin_rsq_t	2017	2	2017_Loc2	5	36	Mo17/PHW30-430 - (2n)-02	5	141
5	lin_rsq_t	2018	1	2018_Loc1	6	21	Mo17/PHW30-430 - (2n)-02	5	141
5	lin_rsq_t	2017	1	2017_Loc1	5	30	Mo17/PHW30-454 - (2n)-01	5	142
5	lin_rsq_t	2017	2	2017_Loc2	6	36	Mo17/PHW30-454 - (2n)-01	5	142
5	lin_rsq_t	2018	1	2018_Loc1	5	30	Mo17/PHW30-454 - (2n)-01	5	142
5	lin_rsq_t	2017	1	2017_Loc1	5	21	Mo17/PHW30-454 - (2n)-02	5	143
5	lin_rsq_t	2017	2	2017_Loc2	2	25	Mo17/PHW30-454 - (2n)-02	5	143
5	lin_rsq_t	2018	1	2018_Loc1	4	7	Mo17/PHW30-454 - (2n)-02	5	143
5	lin_rsq_t	2017	1	2017_Loc1	3	48	Mo17/PHW30-455 - (2n)-01	5	144
5	lin_rsq_t	2017	2	2017_Loc2	3	34	Mo17/PHW30-455 - (2n)-01	5	144
5	lin_rsq_t	2018	1	2018_Loc1	5	31	Mo17/PHW30-455 - (2n)-01	5	144
5	lin_rsq_t	2017	1	2017_Loc1	7	36	Mo17/PHW30-456 - (2n)-01	5	145
5	lin_rsq_t	2017	2	2017_Loc2	9	20	Mo17/PHW30-456 - (2n)-01	5	145
5	lin_rsq_t	2018	1	2018_Loc1	5	5	Mo17/PHW30-456 - (2n)-01	5	145
5	lin_rsq_t	2017	1	2017_Loc1	1	48	Mo17/PHW30-456 - (2n)-02	5	146
5	lin_rsq_t	2017	2	2017_Loc2	10	9	Mo17/PHW30-456 - (2n)-02	5	146
5	lin_rsq_t	2018	1	2018_Loc1	5	24	Mo17/PHW30-456 - (2n)-02	5	146
5	lin_rsq_t	2017	1	2017_Loc1	2	23	PHW30/B73-002 - (2n)-01	4	147
5	lin_rsq_t	2017	2	2017_Loc2	11	5	PHW30/B73-002 - (2n)-01	4	147
5	lin_rsq_t	2018	1	2018_Loc1	1	14	PHW30/B73-002 - (2n)-01	4	147
5	lin_rsq_t	2017	1	2017_Loc1	1	28	PHW30/B73-002 - (2n)-02	4	148
5	lin_rsq_t	2017	2	2017_Loc2	9	18	PHW30/B73-002 - (2n)-02	4	148
5	lin_rsq_t	2018	1	2018_Loc1	5	17	PHW30/B73-002 - (2n)-02	4	148
5	lin_rsq_t	2017	1	2017_Loc1	2	46	PHW30/B73-009 - (2n)-01	4	149
5	lin_rsq_t	2017	2	2017_Loc2	4	15	PHW30/B73-009 - (2n)-01	4	149
5	lin_rsq_t	2018	1	2018_Loc1	10	19	PHW30/B73-009 - (2n)-01	4	149
5	lin_rsq_t	2017	1	2017_Loc1	5	41	PHW30/B73-009 - (2n)-02	4	150
5	lin_rsq_t	2017	2	2017_Loc2	9	29	PHW30/B73-009 - (2n)-02	4	150
5	lin_rsq_t	2018	1	2018_Loc1	11	24	PHW30/B73-009 - (2n)-02	4	150
5	lin_rsq_t	2017	1	2017_Loc1	8	22	PHW30/B73-015 - (2n)-01	4	151
5	lin_rsq_t	2017	2	2017_Loc2	7	14	PHW30/B73-015 - (2n)-01	4	151
5	lin_rsq_t	2018	1	2018_Loc1	9	26	PHW30/B73-015 - (2n)-01	4	151
5	lin_rsq_t	2017	1	2017_Loc1	8	24	PHW30/B73-015 - (2n)-02	4	152
5	lin_rsq_t	2017	2	2017_Loc2	3	31	PHW30/B73-015 - (2n)-02	4	152
5	lin_rsq_t	2018	1	2018_Loc1	4	10	PHW30/B73-015 - (2n)-02	4	152
5	lin_rsq_t	2017	1	2017_Loc1	1	41	PHW30/B73-029 - (2n)-01	4	153
5	lin_rsq_t	2017	2	2017_Loc2	7	13	PHW30/B73-029 - (2n)-01	4	153
5	lin_rsq_t	2018	1	2018_Loc1	2	7	PHW30/B73-029 - (2n)-01	4	153
5	lin_rsq_t	2017	1	2017_Loc1	2	31	PHW30/B73-045 - (2n)-01	4	154
5	lin_rsq_t	2017	2	2017_Loc2	10	24	PHW30/B73-045 - (2n)-01	4	154
5	lin_rsq_t	2018	1	2018_Loc1	10	33	PHW30/B73-045 - (2n)-01	4	154
5	lin_rsq_t	2017	1	2017_Loc1	2	42	PHW30/B73-055 - (2n)-01	4	155
5	lin_rsq_t	2017	2	2017_Loc2	10	35	PHW30/B73-055 - (2n)-01	4	155
5	lin_rsq_t	2018	1	2018_Loc1	4	30	PHW30/B73-055 - (2n)-01	4	155
5	lin_rsq_t	2017	1	2017_Loc1	9	23	PHW30/B73-055 - (2n)-02	4	156
5	lin_rsq_t	2017	2	2017_Loc2	3	30	PHW30/B73-055 - (2n)-02	4	156
5	lin_rsq_t	2018	1	2018_Loc1	8	23	PHW30/B73-055 - (2n)-02	4	156
5	lin_rsq_t	2017	1	2017_Loc1	4	34	PHW30/B73-060 - (2n)-01	4	157
5	lin_rsq_t	2017	2	2017_Loc2	5	9	PHW30/B73-060 - (2n)-01	4	157
5	lin_rsq_t	2018	1	2018_Loc1	8	20	PHW30/B73-060 - (2n)-01	4	157
5	lin_rsq_t	2017	1	2017_Loc1	4	14	PHW30/B73-060 - (2n)-02	4	158
5	lin_rsq_t	2017	2	2017_Loc2	4	6	PHW30/B73-060 - (2n)-02	4	158
5	lin_rsq_t	2018	1	2018_Loc1	10	20	PHW30/B73-060 - (2n)-02	4	158
5	lin_rsq_t	2017	1	2017_Loc1	3	28	PHW30/B73-066 - (2n)-01	4	159
5	lin_rsq_t	2017	2	2017_Loc2	7	19	PHW30/B73-066 - (2n)-01	4	159
5	lin_rsq_t	2018	1	2018_Loc1	5	12	PHW30/B73-066 - (2n)-01	4	159
5	lin_rsq_t	2017	1	2017_Loc1	3	35	PHW30/B73-066 - (2n)-02	4	160
5	lin_rsq_t	2017	2	2017_Loc2	1	14	PHW30/B73-066 - (2n)-02	4	160
5	lin_rsq_t	2018	1	2018_Loc1	2	36	PHW30/B73-066 - (2n)-02	4	160
5	lin_rsq_t	2017	1	2017_Loc1	9	16	PHW30/B73-078 - (2n)-01	4	161
5	lin_rsq_t	2017	2	2017_Loc2	5	33	PHW30/B73-078 - (2n)-01	4	161
5	lin_rsq_t	2018	1	2018_Loc1	5	8	PHW30/B73-078 - (2n)-01	4	161
5	lin_rsq_t	2017	1	2017_Loc1	5	43	PHW30/B73-078 - (2n)-02	4	162
5	lin_rsq_t	2017	2	2017_Loc2	6	10	PHW30/B73-078 - (2n)-02	4	162
5	lin_rsq_t	2018	1	2018_Loc1	5	35	PHW30/B73-078 - (2n)-02	4	162
5	lin_rsq_t	2017	1	2017_Loc1	6	14	PHW30/B73-097 - (2n)-01	4	163
5	lin_rsq_t	2017	2	2017_Loc2	9	34	PHW30/B73-097 - (2n)-01	4	163
5	lin_rsq_t	2018	1	2018_Loc1	10	15	PHW30/B73-097 - (2n)-01	4	163
5	lin_rsq_t	2017	1	2017_Loc1	1	10	PHW30/B73-097 - (2n)-02	4	164
5	lin_rsq_t	2017	2	2017_Loc2	7	17	PHW30/B73-097 - (2n)-02	4	164
5	lin_rsq_t	2018	1	2018_Loc1	2	28	PHW30/B73-097 - (2n)-02	4	164
5	lin_rsq_t	2017	1	2017_Loc1	2	15	PHW30/B73-121 - (2n)-01	4	165
5	lin_rsq_t	2017	2	2017_Loc2	10	11	PHW30/B73-121 - (2n)-01	4	165
5	lin_rsq_t	2018	1	2018_Loc1	9	28	PHW30/B73-121 - (2n)-01	4	165
5	lin_rsq_t	2017	1	2017_Loc1	3	39	PHW30/B73-138 - (2n)-01	4	166
5	lin_rsq_t	2017	2	2017_Loc2	2	30	PHW30/B73-138 - (2n)-01	4	166
5	lin_rsq_t	2018	1	2018_Loc1	9	11	PHW30/B73-138 - (2n)-01	4	166
5	lin_rsq_t	2017	1	2017_Loc1	3	37	PHW30/B73-139 - (2n)-01	4	167
5	lin_rsq_t	2017	2	2017_Loc2	6	25	PHW30/B73-139 - (2n)-01	4	167
5	lin_rsq_t	2018	1	2018_Loc1	10	8	PHW30/B73-139 - (2n)-01	4	167
5	lin_rsq_t	2017	1	2017_Loc1	4	37	PHW30/B73-139 - (2n)-02	4	168
5	lin_rsq_t	2017	2	2017_Loc2	8	5	PHW30/B73-139 - (2n)-02	4	168
5	lin_rsq_t	2018	1	2018_Loc1	11	19	PHW30/B73-139 - (2n)-02	4	168
5	lin_rsq_t	2017	1	2017_Loc1	2	32	PHW30/B73-143 - (2n)-01	4	169
5	lin_rsq_t	2017	2	2017_Loc2	1	35	PHW30/B73-143 - (2n)-01	4	169
5	lin_rsq_t	2018	1	2018_Loc1	7	20	PHW30/B73-143 - (2n)-01	4	169
5	lin_rsq_t	2017	1	2017_Loc1	1	46	PHW30/B73-157 - (2n)-01	4	170
5	lin_rsq_t	2017	2	2017_Loc2	4	13	PHW30/B73-157 - (2n)-01	4	170
5	lin_rsq_t	2018	1	2018_Loc1	7	33	PHW30/B73-157 - (2n)-01	4	170
5	lin_rsq_t	2017	1	2017_Loc1	4	30	PHW30/B73-157 - (2n)-03	4	171
5	lin_rsq_t	2017	2	2017_Loc2	11	12	PHW30/B73-157 - (2n)-03	4	171
5	lin_rsq_t	2018	1	2018_Loc1	11	8	PHW30/B73-157 - (2n)-03	4	171
5	lin_rsq_t	2017	1	2017_Loc1	6	46	PHW30/B73-161 - (2n)-01	4	172
5	lin_rsq_t	2017	2	2017_Loc2	4	23	PHW30/B73-161 - (2n)-01	4	172
5	lin_rsq_t	2018	1	2018_Loc1	2	25	PHW30/B73-161 - (2n)-01	4	172
5	lin_rsq_t	2017	1	2017_Loc1	8	27	PHW30/B73-161 - (2n)-02	4	173
5	lin_rsq_t	2017	2	2017_Loc2	1	22	PHW30/B73-161 - (2n)-02	4	173
5	lin_rsq_t	2018	1	2018_Loc1	5	36	PHW30/B73-161 - (2n)-02	4	173
5	lin_rsq_t	2017	1	2017_Loc1	5	36	PHW30/B73-169 - (2n)-01	4	174
5	lin_rsq_t	2017	2	2017_Loc2	7	16	PHW30/B73-169 - (2n)-01	4	174
5	lin_rsq_t	2018	1	2018_Loc1	3	9	PHW30/B73-169 - (2n)-01	4	174
5	lin_rsq_t	2017	1	2017_Loc1	7	21	PHW30/B73-169 - (2n)-02	4	175
5	lin_rsq_t	2017	2	2017_Loc2	10	21	PHW30/B73-169 - (2n)-02	4	175
5	lin_rsq_t	2018	1	2018_Loc1	3	5	PHW30/B73-169 - (2n)-02	4	175
5	lin_rsq_t	2017	1	2017_Loc1	8	14	PHW30/B73-184 - (2n)-01	4	176
5	lin_rsq_t	2017	2	2017_Loc2	4	7	PHW30/B73-184 - (2n)-01	4	176
5	lin_rsq_t	2018	1	2018_Loc1	9	16	PHW30/B73-184 - (2n)-01	4	176
5	lin_rsq_t	2017	1	2017_Loc1	1	9	PHW30/B73-184 - (2n)-02	4	177
5	lin_rsq_t	2017	2	2017_Loc2	6	16	PHW30/B73-184 - (2n)-02	4	177
5	lin_rsq_t	2018	1	2018_Loc1	8	11	PHW30/B73-184 - (2n)-02	4	177
5	lin_rsq_t	2017	1	2017_Loc1	1	36	PHW30/B73-193 - (2n)-01	4	178
5	lin_rsq_t	2017	2	2017_Loc2	7	29	PHW30/B73-193 - (2n)-01	4	178
5	lin_rsq_t	2018	1	2018_Loc1	8	34	PHW30/B73-193 - (2n)-01	4	178
5	lin_rsq_t	2017	1	2017_Loc1	5	9	PHW30/B73-204 - (2n)-01	4	179
5	lin_rsq_t	2017	2	2017_Loc2	1	33	PHW30/B73-204 - (2n)-01	4	179
5	lin_rsq_t	2018	1	2018_Loc1	9	12	PHW30/B73-204 - (2n)-01	4	179
5	lin_rsq_t	2017	1	2017_Loc1	1	44	PHW30/B73-221 - (2n)-01	4	180
5	lin_rsq_t	2017	2	2017_Loc2	9	10	PHW30/B73-221 - (2n)-01	4	180
5	lin_rsq_t	2018	1	2018_Loc1	4	13	PHW30/B73-221 - (2n)-01	4	180
5	lin_rsq_t	2017	1	2017_Loc1	2	29	PHW30/B73-221 - (2n)-02	4	181
5	lin_rsq_t	2017	2	2017_Loc2	3	26	PHW30/B73-221 - (2n)-02	4	181
5	lin_rsq_t	2018	1	2018_Loc1	9	9	PHW30/B73-221 - (2n)-02	4	181
5	lin_rsq_t	2017	1	2017_Loc1	8	19	PHW30/B73-232 - (2n)-01	4	182
5	lin_rsq_t	2017	2	2017_Loc2	1	31	PHW30/B73-232 - (2n)-01	4	182
5	lin_rsq_t	2018	1	2018_Loc1	7	36	PHW30/B73-232 - (2n)-01	4	182
5	lin_rsq_t	2017	1	2017_Loc1	3	27	PHW30/B73-232 - (2n)-02	4	183
5	lin_rsq_t	2017	2	2017_Loc2	6	11	PHW30/B73-232 - (2n)-02	4	183
5	lin_rsq_t	2018	1	2018_Loc1	7	10	PHW30/B73-232 - (2n)-02	4	183
5	lin_rsq_t	2017	1	2017_Loc1	7	35	PHW30/B73-241 - (2n)-01	4	184
5	lin_rsq_t	2017	2	2017_Loc2	6	8	PHW30/B73-241 - (2n)-01	4	184
5	lin_rsq_t	2018	1	2018_Loc1	7	7	PHW30/B73-241 - (2n)-01	4	184
5	lin_rsq_t	2017	1	2017_Loc1	2	21	PHW30/B73-241 - (2n)-02	4	185
5	lin_rsq_t	2017	2	2017_Loc2	11	22	PHW30/B73-241 - (2n)-02	4	185
5	lin_rsq_t	2018	1	2018_Loc1	6	7	PHW30/B73-241 - (2n)-02	4	185
5	lin_rsq_t	2017	1	2017_Loc1	7	30	PHW30/B73-243 - (2n)-02	4	186
5	lin_rsq_t	2017	2	2017_Loc2	5	8	PHW30/B73-243 - (2n)-02	4	186
5	lin_rsq_t	2018	1	2018_Loc1	5	29	PHW30/B73-243 - (2n)-02	4	186
5	lin_rsq_t	2017	1	2017_Loc1	4	38	PHW30/B73-269 - (2n)-01	4	187
5	lin_rsq_t	2017	2	2017_Loc2	6	21	PHW30/B73-269 - (2n)-01	4	187
5	lin_rsq_t	2018	1	2018_Loc1	4	26	PHW30/B73-269 - (2n)-01	4	187
5	lin_rsq_t	2017	1	2017_Loc1	9	10	PHW30/B73-287 - (2n)-01	4	188
5	lin_rsq_t	2017	2	2017_Loc2	7	26	PHW30/B73-287 - (2n)-01	4	188
5	lin_rsq_t	2018	1	2018_Loc1	8	33	PHW30/B73-287 - (2n)-01	4	188
5	lin_rsq_t	2017	1	2017_Loc1	5	18	PHW30/B73-287 - (2n)-02	4	189
5	lin_rsq_t	2017	2	2017_Loc2	7	35	PHW30/B73-287 - (2n)-02	4	189
5	lin_rsq_t	2018	1	2018_Loc1	1	36	PHW30/B73-287 - (2n)-02	4	189
5	lin_rsq_t	2017	1	2017_Loc1	7	27	PHW30/B73-289 - (2n)-01	4	190
5	lin_rsq_t	2017	2	2017_Loc2	9	30	PHW30/B73-289 - (2n)-01	4	190
5	lin_rsq_t	2018	1	2018_Loc1	2	32	PHW30/B73-289 - (2n)-01	4	190
5	lin_rsq_t	2017	1	2017_Loc1	7	43	PHW30/B73-289 - (2n)-02	4	191
5	lin_rsq_t	2017	2	2017_Loc2	3	36	PHW30/B73-289 - (2n)-02	4	191
5	lin_rsq_t	2018	1	2018_Loc1	1	16	PHW30/B73-289 - (2n)-02	4	191
5	lin_rsq_t	2017	1	2017_Loc1	2	26	PHW30/B73-292 - (2n)-01	4	192
5	lin_rsq_t	2017	2	2017_Loc2	1	19	PHW30/B73-292 - (2n)-01	4	192
5	lin_rsq_t	2018	1	2018_Loc1	4	8	PHW30/B73-292 - (2n)-01	4	192
5	lin_rsq_t	2017	1	2017_Loc1	6	16	PHW30/B73-302 - (2n)-01	4	193
5	lin_rsq_t	2017	2	2017_Loc2	10	25	PHW30/B73-302 - (2n)-01	4	193
5	lin_rsq_t	2018	1	2018_Loc1	4	31	PHW30/B73-302 - (2n)-01	4	193
5	lin_rsq_t	2017	1	2017_Loc1	2	27	PHW30/B73-302 - (2n)-02	4	194
5	lin_rsq_t	2017	2	2017_Loc2	2	21	PHW30/B73-302 - (2n)-02	4	194
5	lin_rsq_t	2018	1	2018_Loc1	8	27	PHW30/B73-302 - (2n)-02	4	194
5	lin_rsq_t	2017	1	2017_Loc1	6	31	PHW30/B73-311 - (2n)-01	4	195
5	lin_rsq_t	2017	2	2017_Loc2	1	6	PHW30/B73-311 - (2n)-01	4	195
5	lin_rsq_t	2018	1	2018_Loc1	2	20	PHW30/B73-311 - (2n)-01	4	195
5	lin_rsq_t	2017	1	2017_Loc1	4	41	PHW30/B73-311 - (2n)-02	4	196
5	lin_rsq_t	2017	2	2017_Loc2	4	9	PHW30/B73-311 - (2n)-02	4	196
5	lin_rsq_t	2018	1	2018_Loc1	2	30	PHW30/B73-311 - (2n)-02	4	196
