RecId	Trait	Loc	LA	PedId	Loc Seq#	Experiment	Entry	Pass	Range	Source	Pedigree	Notes
4086040	TUELA	1	63.22466666666667	3229139	240	MD-OBS1	240	21	9	15WJMY:Dziev:0075	B73/PHW30-409 - (2n)-01	NA
4086040	ULA	1	56.88066666666667	3229139	240	MD-OBS1	240	21	9	15WJMY:Dziev:0075	B73/PHW30-409 - (2n)-01	NA
4086041	FUELA	1	72.16933333333334	3229108	241	MD-OBS1	241	20	9	15WJMY:Dziev:0044	PHW30/B73-060 - (2n)-01	NA
4086041	MLA	1	70.785	3229108	241	MD-OBS1	241	20	9	15WJMY:Dziev:0044	PHW30/B73-060 - (2n)-01	NA
4086041	TUELA	1	76.22366666666666	3229108	241	MD-OBS1	241	20	9	15WJMY:Dziev:0044	PHW30/B73-060 - (2n)-01	NA
4086041	ULA	1	75.55633333333333	3229108	241	MD-OBS1	241	20	9	15WJMY:Dziev:0044	PHW30/B73-060 - (2n)-01	NA
4086042	FUELA	1	75.572	3229166	242	MD-OBS1	242	19	9	15WJMY:Dziev:0102	B73/PHW30-098 - (2n)-01	NA
4086042	MLA	1	69.59100000000001	3229166	242	MD-OBS1	242	19	9	15WJMY:Dziev:0102	B73/PHW30-098 - (2n)-01	NA
4086042	TUELA	1	72.077	3229166	242	MD-OBS1	242	19	9	15WJMY:Dziev:0102	B73/PHW30-098 - (2n)-01	NA
4086042	ULA	1	68.42166666666667	3229166	242	MD-OBS1	242	19	9	15WJMY:Dziev:0102	B73/PHW30-098 - (2n)-01	NA
4086043	FUELA	1	67.84033333333333	3238996	243	MD-OBS1	243	18	9	15WJMY:Dziev:0042	Mo17/PHW30-009 - (2n)-01	NA
4086043	MLA	1	61.486333333333334	3238996	243	MD-OBS1	243	18	9	15WJMY:Dziev:0042	Mo17/PHW30-009 - (2n)-01	NA
4086043	TUELA	1	67.07575	3238996	243	MD-OBS1	243	18	9	15WJMY:Dziev:0042	Mo17/PHW30-009 - (2n)-01	NA
4086043	ULA	1	58.891333333333336	3238996	243	MD-OBS1	243	18	9	15WJMY:Dziev:0042	Mo17/PHW30-009 - (2n)-01	NA
4086044	FUELA	1	72.40899999999999	3396153	244	MD-OBS1	244	17	9	16SJMY:16S:J:0003	B73	NA
4086044	MLA	1	60.30833333333334	3396153	244	MD-OBS1	244	17	9	16SJMY:16S:J:0003	B73	NA
4086044	TUELA	1	77.39766666666667	3396153	244	MD-OBS1	244	17	9	16SJMY:16S:J:0003	B73	NA
4086044	ULA	1	79.33533333333334	3396153	244	MD-OBS1	244	17	9	16SJMY:16S:J:0003	B73	NA
4086045	FUELA	1	67.51233333333333	3229140	245	MD-OBS1	245	16	9	15WJMY:Dziev:0076	B73/PHW30-409 - (2n)-02	NA
4086045	MLA	1	61.593666666666664	3229140	245	MD-OBS1	245	16	9	15WJMY:Dziev:0076	B73/PHW30-409 - (2n)-02	NA
4086045	TUELA	1	74.76066666666667	3229140	245	MD-OBS1	245	16	9	15WJMY:Dziev:0076	B73/PHW30-409 - (2n)-02	NA
4086045	ULA	1	69.71366666666667	3229140	245	MD-OBS1	245	16	9	15WJMY:Dziev:0076	B73/PHW30-409 - (2n)-02	NA
4086046	FUELA	1	60.888	3229156	246	MD-OBS1	246	15	9	15WJMY:Dziev:0092	B73/PHW30-302 - (2n)-02	NA
4086046	MLA	1	63.226	3229156	246	MD-OBS1	246	15	9	15WJMY:Dziev:0092	B73/PHW30-302 - (2n)-02	NA
4086046	TUELA	1	67.54933333333334	3229156	246	MD-OBS1	246	15	9	15WJMY:Dziev:0092	B73/PHW30-302 - (2n)-02	NA
4086046	ULA	1	65.20266666666667	3229156	246	MD-OBS1	246	15	9	15WJMY:Dziev:0092	B73/PHW30-302 - (2n)-02	NA
4086047	FUELA	1	59.397333333333336	3396181	247	MD-OBS1	247	14	9	16SJMY:16S:J:0031	Mo17	NA
4086047	MLA	1	53.00133333333333	3396181	247	MD-OBS1	247	14	9	16SJMY:16S:J:0031	Mo17	NA
4086047	TUELA	1	61.932	3396181	247	MD-OBS1	247	14	9	16SJMY:16S:J:0031	Mo17	NA
4086047	ULA	1	54.08866666666666	3396181	247	MD-OBS1	247	14	9	16SJMY:16S:J:0031	Mo17	NA
4086048	FUELA	1	71.64	3251108	248	MD-OBS1	248	13	9	15WJMY:Dziev:0038	PHW30/Mo17-110 - (2n)-03	NA
4086048	MLA	1	68.86933333333333	3251108	248	MD-OBS1	248	13	9	15WJMY:Dziev:0038	PHW30/Mo17-110 - (2n)-03	NA
4086048	TUELA	1	65.73966666666666	3251108	248	MD-OBS1	248	13	9	15WJMY:Dziev:0038	PHW30/Mo17-110 - (2n)-03	NA
4086048	ULA	1	63.273666666666664	3251108	248	MD-OBS1	248	13	9	15WJMY:Dziev:0038	PHW30/Mo17-110 - (2n)-03	NA
4086049	FUELA	1	73.99466666666666	3396170	249	MD-OBS1	249	12	9	16SJMY:16S:J:0020	PHW30	NA
4086049	MLA	1	70.804	3396170	249	MD-OBS1	249	12	9	16SJMY:16S:J:0020	PHW30	NA
4086049	TUELA	1	77.82866666666666	3396170	249	MD-OBS1	249	12	9	16SJMY:16S:J:0020	PHW30	NA
4086049	ULA	1	73.25433333333334	3396170	249	MD-OBS1	249	12	9	16SJMY:16S:J:0020	PHW30	NA
4086050	FUELA	1	60.20833333333333	3226185	250	MD-OBS1	250	11	9	15WJMY:Dziev:0021	PHW30/B73-184 - (2n)-02	NA
4086050	MLA	1	50.843666666666664	3226185	250	MD-OBS1	250	11	9	15WJMY:Dziev:0021	PHW30/B73-184 - (2n)-02	NA
4086050	TUELA	1	67.93866666666666	3226185	250	MD-OBS1	250	11	9	15WJMY:Dziev:0021	PHW30/B73-184 - (2n)-02	NA
4086050	ULA	1	55.26166666666666	3226185	250	MD-OBS1	250	11	9	15WJMY:Dziev:0021	PHW30/B73-184 - (2n)-02	NA
4086051	FUELA	1	66.16433333333333	3229312	251	MD-OBS1	251	10	9	15WJMY:Dziev:0255	Mo17/PHW30-094 - (2n)-01	NA
4086051	MLA	1	62.78366666666666	3229312	251	MD-OBS1	251	10	9	15WJMY:Dziev:0255	Mo17/PHW30-094 - (2n)-01	NA
4086051	TUELA	1	50.598	3229312	251	MD-OBS1	251	10	9	15WJMY:Dziev:0255	Mo17/PHW30-094 - (2n)-01	NA
4086051	ULA	1	31.618	3229312	251	MD-OBS1	251	10	9	15WJMY:Dziev:0255	Mo17/PHW30-094 - (2n)-01	NA
4086052	FUELA	1	75.74766666666666	3229176	252	MD-OBS1	252	9	9	15WJMY:Dziev:0112	B73/PHW30-226 - (2n)-01	NA
4086052	MLA	1	65.60499999999999	3229176	252	MD-OBS1	252	9	9	15WJMY:Dziev:0112	B73/PHW30-226 - (2n)-01	NA
4086052	TUELA	1	79.696	3229176	252	MD-OBS1	252	9	9	15WJMY:Dziev:0112	B73/PHW30-226 - (2n)-01	NA
4086052	ULA	1	78.92066666666666	3229176	252	MD-OBS1	252	9	9	15WJMY:Dziev:0112	B73/PHW30-226 - (2n)-01	NA
4086053	FUELA	1	62.778666666666666	3229249	253	MD-OBS1	253	8	9	15WJMY:Dziev:0191	PHW30/Mo17-050 - (2n)-01	NA
4086053	MLA	1	63.794333333333334	3229249	253	MD-OBS1	253	8	9	15WJMY:Dziev:0191	PHW30/Mo17-050 - (2n)-01	NA
4086053	TUELA	1	60.36366666666667	3229249	253	MD-OBS1	253	8	9	15WJMY:Dziev:0191	PHW30/Mo17-050 - (2n)-01	NA
4086053	ULA	1	42.4305	3229249	253	MD-OBS1	253	8	9	15WJMY:Dziev:0191	PHW30/Mo17-050 - (2n)-01	NA
4086054	FUELA	1	62.803	3229204	254	MD-OBS1	254	7	9	15WJMY:Dziev:0144	PHW30/Mo17-010 - (2n)-02	NA
4086054	MLA	1	57.440333333333335	3229204	254	MD-OBS1	254	7	9	15WJMY:Dziev:0144	PHW30/Mo17-010 - (2n)-02	NA
4086054	TUELA	1	56.153666666666666	3229204	254	MD-OBS1	254	7	9	15WJMY:Dziev:0144	PHW30/Mo17-010 - (2n)-02	NA
4086054	ULA	1	40.096333333333334	3229204	254	MD-OBS1	254	7	9	15WJMY:Dziev:0144	PHW30/Mo17-010 - (2n)-02	NA
4086055	FUELA	1	70.23333333333333	3229287	255	MD-OBS1	255	6	9	15WJMY:Dziev:0229	Mo17/PHW30-184 - (2n)-01	NA
4086055	MLA	1	67.59866666666666	3229287	255	MD-OBS1	255	6	9	15WJMY:Dziev:0229	Mo17/PHW30-184 - (2n)-01	NA
4086055	TUELA	1	77.89666666666666	3229287	255	MD-OBS1	255	6	9	15WJMY:Dziev:0229	Mo17/PHW30-184 - (2n)-01	NA
4086055	ULA	1	70.77166666666666	3229287	255	MD-OBS1	255	6	9	15WJMY:Dziev:0229	Mo17/PHW30-184 - (2n)-01	NA
4086056	FUELA	1	79.94833333333334	3156953	256	MD-OBS1	256	5	9	15WJMY:Dziev:0028 (2015 GH)	B73/PHW30-092 - (2n)-01	NA
4086056	MLA	1	69.18299999999999	3156953	256	MD-OBS1	256	5	9	15WJMY:Dziev:0028 (2015 GH)	B73/PHW30-092 - (2n)-01	NA
4086056	TUELA	1	80.48266666666666	3156953	256	MD-OBS1	256	5	9	15WJMY:Dziev:0028 (2015 GH)	B73/PHW30-092 - (2n)-01	NA
4086056	ULA	1	78.56233333333333	3156953	256	MD-OBS1	256	5	9	15WJMY:Dziev:0028 (2015 GH)	B73/PHW30-092 - (2n)-01	NA
4086057	FUELA	1	70.95633333333333	3229323	257	MD-OBS1	257	5	10	15WJMY:Dziev:0266	Mo17/PHW30-409 - (2n)-02	NA
4086057	MLA	1	76.74733333333333	3229323	257	MD-OBS1	257	5	10	15WJMY:Dziev:0266	Mo17/PHW30-409 - (2n)-02	NA
4086057	TUELA	1	77.26633333333334	3229323	257	MD-OBS1	257	5	10	15WJMY:Dziev:0266	Mo17/PHW30-409 - (2n)-02	NA
4086057	ULA	1	55.445	3229323	257	MD-OBS1	257	5	10	15WJMY:Dziev:0266	Mo17/PHW30-409 - (2n)-02	NA
4086058	FUELA	1	76.09666666666666	3396170	258	MD-OBS1	258	6	10	16SJMY:16S:J:0020	PHW30	NA
4086058	MLA	1	70.33566666666667	3396170	258	MD-OBS1	258	6	10	16SJMY:16S:J:0020	PHW30	NA
4086058	TUELA	1	78.79966666666667	3396170	258	MD-OBS1	258	6	10	16SJMY:16S:J:0020	PHW30	NA
4086058	ULA	1	75.378	3396170	258	MD-OBS1	258	6	10	16SJMY:16S:J:0020	PHW30	NA
4086059	FUELA	1	61.65	3229297	259	MD-OBS1	259	7	10	15WJMY:Dziev:0239	Mo17/PHW30-324 - (2n)-02	NA
4086059	MLA	1	62.244	3229297	259	MD-OBS1	259	7	10	15WJMY:Dziev:0239	Mo17/PHW30-324 - (2n)-02	NA
4086059	TUELA	1	53.09466666666667	3229297	259	MD-OBS1	259	7	10	15WJMY:Dziev:0239	Mo17/PHW30-324 - (2n)-02	NA
4086059	ULA	1	42.847	3229297	259	MD-OBS1	259	7	10	15WJMY:Dziev:0239	Mo17/PHW30-324 - (2n)-02	NA
4086060	FUELA	1	64.893	3229217	260	MD-OBS1	260	8	10	15WJMY:Dziev:0157	PHW30/Mo17-099 - (2n)-01	NA
4086060	MLA	1	72.506	3229217	260	MD-OBS1	260	8	10	15WJMY:Dziev:0157	PHW30/Mo17-099 - (2n)-01	NA
4086060	TUELA	1	67.44733333333333	3229217	260	MD-OBS1	260	8	10	15WJMY:Dziev:0157	PHW30/Mo17-099 - (2n)-01	NA
4086060	ULA	1	49.117333333333335	3229217	260	MD-OBS1	260	8	10	15WJMY:Dziev:0157	PHW30/Mo17-099 - (2n)-01	NA
4086061	FUELA	1	64.431	3226188	261	MD-OBS1	261	9	10	15WJMY:Dziev:0024	PHW30/B73-221 - (2n)-02	NA
4086061	MLA	1	60.876	3226188	261	MD-OBS1	261	9	10	15WJMY:Dziev:0024	PHW30/B73-221 - (2n)-02	NA
4086061	TUELA	1	73.11433333333333	3226188	261	MD-OBS1	261	9	10	15WJMY:Dziev:0024	PHW30/B73-221 - (2n)-02	NA
4086061	ULA	1	61.571	3226188	261	MD-OBS1	261	9	10	15WJMY:Dziev:0024	PHW30/B73-221 - (2n)-02	NA
4086062	FUELA	1	66.296	3229251	262	MD-OBS1	262	10	10	15WJMY:Dziev:0193	PHW30/Mo17-051 - (2n)-01	NA
4086062	MLA	1	65.604	3229251	262	MD-OBS1	262	10	10	15WJMY:Dziev:0193	PHW30/Mo17-051 - (2n)-01	NA
4086062	TUELA	1	63.88066666666667	3229251	262	MD-OBS1	262	10	10	15WJMY:Dziev:0193	PHW30/Mo17-051 - (2n)-01	NA
4086062	ULA	1	67.39766666666667	3229251	262	MD-OBS1	262	10	10	15WJMY:Dziev:0193	PHW30/Mo17-051 - (2n)-01	NA
4086063	FUELA	1	58.043	3156938	263	MD-OBS1	263	11	10	15WJMY:Dziev:0007 (2015 GH)	PHW30/B73-138 - (2n)-01	NA
4086063	MLA	1	59.906666666666666	3156938	263	MD-OBS1	263	11	10	15WJMY:Dziev:0007 (2015 GH)	PHW30/B73-138 - (2n)-01	NA
4086063	TUELA	1	69.67666666666666	3156938	263	MD-OBS1	263	11	10	15WJMY:Dziev:0007 (2015 GH)	PHW30/B73-138 - (2n)-01	NA
4086063	ULA	1	75.86066666666666	3156938	263	MD-OBS1	263	11	10	15WJMY:Dziev:0007 (2015 GH)	PHW30/B73-138 - (2n)-01	NA
4086064	FUELA	1	71.03999999999999	3226186	264	MD-OBS1	264	12	10	15WJMY:Dziev:0022	PHW30/B73-204 - (2n)-01	NA
4086064	MLA	1	64.48533333333333	3226186	264	MD-OBS1	264	12	10	15WJMY:Dziev:0022	PHW30/B73-204 - (2n)-01	NA
4086064	TUELA	1	76.41866666666667	3226186	264	MD-OBS1	264	12	10	15WJMY:Dziev:0022	PHW30/B73-204 - (2n)-01	NA
4086064	ULA	1	78.12966666666667	3226186	264	MD-OBS1	264	12	10	15WJMY:Dziev:0022	PHW30/B73-204 - (2n)-01	NA
4086065	FUELA	1	61.908	3229280	265	MD-OBS1	265	13	10	15WJMY:Dziev:0222	Mo17/PHW30-008 - (2n)-02	NA
4086065	MLA	1	62.144333333333336	3229280	265	MD-OBS1	265	13	10	15WJMY:Dziev:0222	Mo17/PHW30-008 - (2n)-02	NA
4086065	TUELA	1	61.52966666666667	3229280	265	MD-OBS1	265	13	10	15WJMY:Dziev:0222	Mo17/PHW30-008 - (2n)-02	NA
4086065	ULA	1	55.02033333333333	3229280	265	MD-OBS1	265	13	10	15WJMY:Dziev:0222	Mo17/PHW30-008 - (2n)-02	NA
4086066	FUELA	1	68.62266666666666	3229339	266	MD-OBS1	266	14	10	15WJMY:Dziev:0282	Mo17/PHW30-148 - (2n)-01	NA
4086066	MLA	1	74.88366666666667	3229339	266	MD-OBS1	266	14	10	15WJMY:Dziev:0282	Mo17/PHW30-148 - (2n)-01	NA
4086066	TUELA	1	52.830333333333336	3229339	266	MD-OBS1	266	14	10	15WJMY:Dziev:0282	Mo17/PHW30-148 - (2n)-01	NA
4086066	ULA	1	37.00866666666667	3229339	266	MD-OBS1	266	14	10	15WJMY:Dziev:0282	Mo17/PHW30-148 - (2n)-01	NA
4086067	FUELA	1	67.84333333333333	3396153	267	MD-OBS1	267	15	10	16SJMY:16S:J:0003	B73	NA
4086067	MLA	1	58.528	3396153	267	MD-OBS1	267	15	10	16SJMY:16S:J:0003	B73	NA
4086067	TUELA	1	77.16833333333334	3396153	267	MD-OBS1	267	15	10	16SJMY:16S:J:0003	B73	NA
4086067	ULA	1	81.176	3396153	267	MD-OBS1	267	15	10	16SJMY:16S:J:0003	B73	NA
4086068	FUELA	1	68.515	3226184	268	MD-OBS1	268	16	10	15WJMY:Dziev:0020	PHW30/B73-184 - (2n)-01	NA
4086068	MLA	1	60.925333333333334	3226184	268	MD-OBS1	268	16	10	15WJMY:Dziev:0020	PHW30/B73-184 - (2n)-01	NA
4086068	TUELA	1	73.687	3226184	268	MD-OBS1	268	16	10	15WJMY:Dziev:0020	PHW30/B73-184 - (2n)-01	NA
4086068	ULA	1	78.27566666666667	3226184	268	MD-OBS1	268	16	10	15WJMY:Dziev:0020	PHW30/B73-184 - (2n)-01	NA
4086069	FUELA	1	74.09266666666667	3156943	269	MD-OBS1	269	17	10	15WJMY:Dziev:0017 (2015 GH)	PHW30/B73-372 - (2n)-02	NA
4086069	MLA	1	70.054	3156943	269	MD-OBS1	269	17	10	15WJMY:Dziev:0017 (2015 GH)	PHW30/B73-372 - (2n)-02	NA
4086069	TUELA	1	80.19066666666667	3156943	269	MD-OBS1	269	17	10	15WJMY:Dziev:0017 (2015 GH)	PHW30/B73-372 - (2n)-02	NA
4086069	ULA	1	81.484	3156943	269	MD-OBS1	269	17	10	15WJMY:Dziev:0017 (2015 GH)	PHW30/B73-372 - (2n)-02	NA
4086070	FUELA	1	74.74866666666667	3229277	270	MD-OBS1	270	18	10	15WJMY:Dziev:0219	PHW30/Mo17-315 - (2n)-01	NA
4086070	MLA	1	72.27333333333334	3229277	270	MD-OBS1	270	18	10	15WJMY:Dziev:0219	PHW30/Mo17-315 - (2n)-01	NA
4086070	TUELA	1	79.742	3229277	270	MD-OBS1	270	18	10	15WJMY:Dziev:0219	PHW30/Mo17-315 - (2n)-01	NA
4086070	ULA	1	76.66066666666667	3229277	270	MD-OBS1	270	18	10	15WJMY:Dziev:0219	PHW30/Mo17-315 - (2n)-01	NA
4086071	FUELA	1	59.649	3229218	271	MD-OBS1	271	19	10	15WJMY:Dziev:0158	PHW30/Mo17-099 - (2n)-02	NA
4086071	MLA	1	64.65466666666667	3229218	271	MD-OBS1	271	19	10	15WJMY:Dziev:0158	PHW30/Mo17-099 - (2n)-02	NA
4086071	TUELA	1	58.096	3229218	271	MD-OBS1	271	19	10	15WJMY:Dziev:0158	PHW30/Mo17-099 - (2n)-02	NA
4086071	ULA	1	61.32666666666667	3229218	271	MD-OBS1	271	19	10	15WJMY:Dziev:0158	PHW30/Mo17-099 - (2n)-02	NA
4086072	FUELA	1	60.404333333333334	3396181	272	MD-OBS1	272	20	10	16SJMY:16S:J:0031	Mo17	NA
4086072	MLA	1	62.07	3396181	272	MD-OBS1	272	20	10	16SJMY:16S:J:0031	Mo17	NA
4086072	TUELA	1	63.817	3396181	272	MD-OBS1	272	20	10	16SJMY:16S:J:0031	Mo17	NA
4086072	ULA	1	46.01133333333333	3396181	272	MD-OBS1	272	20	10	16SJMY:16S:J:0031	Mo17	NA
4086073	FUELA	1	73.31833333333333	3229125	273	MD-OBS1	273	21	10	15WJMY:Dziev:0061	PHW30/B73-401 - (2n)-01	NA
4086073	MLA	1	67.988	3229125	273	MD-OBS1	273	21	10	15WJMY:Dziev:0061	PHW30/B73-401 - (2n)-01	NA
4086073	TUELA	1	80.34533333333333	3229125	273	MD-OBS1	273	21	10	15WJMY:Dziev:0061	PHW30/B73-401 - (2n)-01	NA
4086073	ULA	1	75.98233333333333	3229125	273	MD-OBS1	273	21	10	15WJMY:Dziev:0061	PHW30/B73-401 - (2n)-01	NA
4086074	FUELA	1	63.867333333333335	3229222	274	MD-OBS1	274	22	10	15WJMY:Dziev:0162	PHW30/Mo17-141 - (2n)-02	NA
4086074	MLA	1	65.987	3229222	274	MD-OBS1	274	22	10	15WJMY:Dziev:0162	PHW30/Mo17-141 - (2n)-02	NA
4086074	TUELA	1	65.90566666666666	3229222	274	MD-OBS1	274	22	10	15WJMY:Dziev:0162	PHW30/Mo17-141 - (2n)-02	NA
4086074	ULA	1	56.30566666666667	3229222	274	MD-OBS1	274	22	10	15WJMY:Dziev:0162	PHW30/Mo17-141 - (2n)-02	NA
4086075	FUELA	1	73.17666666666668	3229289	275	MD-OBS1	275	23	10	15WJMY:Dziev:0231	Mo17/PHW30-200 - (2n)-01	NA
4086075	MLA	1	73.00133333333333	3229289	275	MD-OBS1	275	23	10	15WJMY:Dziev:0231	Mo17/PHW30-200 - (2n)-01	NA
4086075	TUELA	1	77.57366666666667	3229289	275	MD-OBS1	275	23	10	15WJMY:Dziev:0231	Mo17/PHW30-200 - (2n)-01	NA
4086075	ULA	1	74.77166666666666	3229289	275	MD-OBS1	275	23	10	15WJMY:Dziev:0231	Mo17/PHW30-200 - (2n)-01	NA
4086076	FUELA	1	72.30133333333333	3229335	276	MD-OBS1	276	24	10	15WJMY:Dziev:0278	Mo17/PHW30-086 - (2n)-02	NA
4086076	MLA	1	70.57666666666667	3229335	276	MD-OBS1	276	24	10	15WJMY:Dziev:0278	Mo17/PHW30-086 - (2n)-02	NA
4086076	TUELA	1	71.90366666666667	3229335	276	MD-OBS1	276	24	10	15WJMY:Dziev:0278	Mo17/PHW30-086 - (2n)-02	NA
4086076	ULA	1	72.42225	3229335	276	MD-OBS1	276	24	10	15WJMY:Dziev:0278	Mo17/PHW30-086 - (2n)-02	NA
4086077	FUELA	1	69.95266666666667	3229134	277	MD-OBS1	277	25	10	15WJMY:Dziev:0070	B73/PHW30-211 - (2n)-03	NA
4086077	MLA	1	61.22933333333334	3229134	277	MD-OBS1	277	25	10	15WJMY:Dziev:0070	B73/PHW30-211 - (2n)-03	NA
4086077	TUELA	1	75.78933333333333	3229134	277	MD-OBS1	277	25	10	15WJMY:Dziev:0070	B73/PHW30-211 - (2n)-03	NA
4086077	ULA	1	78.77799999999999	3229134	277	MD-OBS1	277	25	10	15WJMY:Dziev:0070	B73/PHW30-211 - (2n)-03	NA
4086078	FUELA	1	73.48933333333333	3226166	278	MD-OBS1	278	26	10	15WJMY:Dziev:0001	PHW30/B73-015 - (2n)-01	NA
4086078	MLA	1	66.36133333333333	3226166	278	MD-OBS1	278	26	10	15WJMY:Dziev:0001	PHW30/B73-015 - (2n)-01	NA
4086078	TUELA	1	76.279	3226166	278	MD-OBS1	278	26	10	15WJMY:Dziev:0001	PHW30/B73-015 - (2n)-01	NA
4086078	ULA	1	65.27533333333334	3226166	278	MD-OBS1	278	26	10	15WJMY:Dziev:0001	PHW30/B73-015 - (2n)-01	NA
4086079	FUELA	1	73.45133333333334	3229332	279	MD-OBS1	279	27	10	15WJMY:Dziev:0275	Mo17/PHW30-081 - (2n)-01	NA
4086079	MLA	1	68.94233333333334	3229332	279	MD-OBS1	279	27	10	15WJMY:Dziev:0275	Mo17/PHW30-081 - (2n)-01	NA
4086079	TUELA	1	68.84366666666668	3229332	279	MD-OBS1	279	27	10	15WJMY:Dziev:0275	Mo17/PHW30-081 - (2n)-01	NA
4086079	ULA	1	65.91266666666667	3229332	279	MD-OBS1	279	27	10	15WJMY:Dziev:0275	Mo17/PHW30-081 - (2n)-01	NA
4086080	FUELA	1	75.54599999999999	3226171	280	MD-OBS1	280	28	10	15WJMY:Dziev:0006	PHW30/B73-121 - (2n)-01	NA
4086080	MLA	1	65.30266666666667	3226171	280	MD-OBS1	280	28	10	15WJMY:Dziev:0006	PHW30/B73-121 - (2n)-01	NA
4086080	TUELA	1	76.42699999999999	3226171	280	MD-OBS1	280	28	10	15WJMY:Dziev:0006	PHW30/B73-121 - (2n)-01	NA
4086080	ULA	1	76.79266666666668	3226171	280	MD-OBS1	280	28	10	15WJMY:Dziev:0006	PHW30/B73-121 - (2n)-01	NA
4086081	FUELA	1	58.696666666666665	3229247	281	MD-OBS1	281	29	10	15WJMY:Dziev:0189	PHW30/Mo17-049 - (2n)-01	NA
4086081	MLA	1	67.82533333333333	3229247	281	MD-OBS1	281	29	10	15WJMY:Dziev:0189	PHW30/Mo17-049 - (2n)-01	NA
4086081	TUELA	1	53.309	3229247	281	MD-OBS1	281	29	10	15WJMY:Dziev:0189	PHW30/Mo17-049 - (2n)-01	NA
4086081	ULA	1	47.995000000000005	3229247	281	MD-OBS1	281	29	10	15WJMY:Dziev:0189	PHW30/Mo17-049 - (2n)-01	NA
4086082	FUELA	1	76.33833333333332	3229181	282	MD-OBS1	282	30	10	15WJMY:Dziev:0117	B73/PHW30-288 - (2n)-02	NA
4086082	MLA	1	72.53666666666666	3229181	282	MD-OBS1	282	30	10	15WJMY:Dziev:0117	B73/PHW30-288 - (2n)-02	NA
4086082	TUELA	1	82.45633333333333	3229181	282	MD-OBS1	282	30	10	15WJMY:Dziev:0117	B73/PHW30-288 - (2n)-02	NA
4086082	ULA	1	83.77033333333334	3229181	282	MD-OBS1	282	30	10	15WJMY:Dziev:0117	B73/PHW30-288 - (2n)-02	NA
4086083	FUELA	1	64.14866666666666	3229206	283	MD-OBS1	283	31	10	15WJMY:Dziev:0146	PHW30/Mo17-019 - (2n)-02	NA
4086083	MLA	1	59.57	3229206	283	MD-OBS1	283	31	10	15WJMY:Dziev:0146	PHW30/Mo17-019 - (2n)-02	NA
4086083	TUELA	1	69.52199999999999	3229206	283	MD-OBS1	283	31	10	15WJMY:Dziev:0146	PHW30/Mo17-019 - (2n)-02	NA
4086083	ULA	1	60.11925	3229206	283	MD-OBS1	283	31	10	15WJMY:Dziev:0146	PHW30/Mo17-019 - (2n)-02	NA
4086084	FUELA	1	64.54466666666666	3229123	284	MD-OBS1	284	32	10	15WJMY:Dziev:0059	PHW30/B73-355 - (2n)-02	NA
4086084	MLA	1	64.12366666666667	3229123	284	MD-OBS1	284	32	10	15WJMY:Dziev:0059	PHW30/B73-355 - (2n)-02	NA
4086084	TUELA	1	70.935	3229123	284	MD-OBS1	284	32	10	15WJMY:Dziev:0059	PHW30/B73-355 - (2n)-02	NA
4086084	ULA	1	74.41266666666667	3229123	284	MD-OBS1	284	32	10	15WJMY:Dziev:0059	PHW30/B73-355 - (2n)-02	NA
4086085	FUELA	1	68.91166666666668	3229211	285	MD-OBS1	285	33	10	15WJMY:Dziev:0151	PHW30/Mo17-077 - (2n)-01	NA
4086085	MLA	1	61.345666666666666	3229211	285	MD-OBS1	285	33	10	15WJMY:Dziev:0151	PHW30/Mo17-077 - (2n)-01	NA
4086085	TUELA	1	68.29266666666666	3229211	285	MD-OBS1	285	33	10	15WJMY:Dziev:0151	PHW30/Mo17-077 - (2n)-01	NA
4086085	ULA	1	68.8	3229211	285	MD-OBS1	285	33	10	15WJMY:Dziev:0151	PHW30/Mo17-077 - (2n)-01	NA
4086086	FUELA	1	66.69266666666667	3229230	286	MD-OBS1	286	34	10	15WJMY:Dziev:0170	PHW30/Mo17-165 - (2n)-01	NA
4086086	MLA	1	64.863	3229230	286	MD-OBS1	286	34	10	15WJMY:Dziev:0170	PHW30/Mo17-165 - (2n)-01	NA
4086086	TUELA	1	66.51266666666666	3229230	286	MD-OBS1	286	34	10	15WJMY:Dziev:0170	PHW30/Mo17-165 - (2n)-01	NA
4086086	ULA	1	59.876666666666665	3229230	286	MD-OBS1	286	34	10	15WJMY:Dziev:0170	PHW30/Mo17-165 - (2n)-01	NA
4086087	FUELA	1	64.84066666666666	3229158	287	MD-OBS1	287	35	10	15WJMY:Dziev:0094	B73/PHW30-396 - (2n)-01	NA
4086087	MLA	1	61.85	3229158	287	MD-OBS1	287	35	10	15WJMY:Dziev:0094	B73/PHW30-396 - (2n)-01	NA
4086087	TUELA	1	71.57933333333334	3229158	287	MD-OBS1	287	35	10	15WJMY:Dziev:0094	B73/PHW30-396 - (2n)-01	NA
4086087	ULA	1	78.46066666666667	3229158	287	MD-OBS1	287	35	10	15WJMY:Dziev:0094	B73/PHW30-396 - (2n)-01	NA
4086088	FUELA	1	69.42166666666667	3229190	288	MD-OBS1	288	36	10	15WJMY:Dziev:0127	PHW30/Mo17-064 - (2n)-02	NA
4086088	MLA	1	69.04599999999999	3229190	288	MD-OBS1	288	36	10	15WJMY:Dziev:0127	PHW30/Mo17-064 - (2n)-02	NA
4086088	TUELA	1	74.69866666666667	3229190	288	MD-OBS1	288	36	10	15WJMY:Dziev:0127	PHW30/Mo17-064 - (2n)-02	NA
